-0.0308;    -0.2509;    10.2212
0.0652;    -0.2756;    9.6350
0.0250;    -0.3161;    9.7845
0.0608;    -0.3127;    9.9282
0.1381;    -0.3016;    9.1300
0.1063;    -0.3514;    9.2243
0.0456;    -0.3158;    9.6091
-0.0405;    -0.2112;    9.4416
0.0078;    -0.1939;    9.3512
0.0839;    -0.2467;    9.2183
-0.0841;    -0.2848;    10.0623
-0.1024;    -0.2593;    9.8502
-0.0621;    -0.2578;    9.6515
-0.0465;    -0.2760;    10.3227
-0.0351;    -0.3066;    10.3276
-0.0967;    -0.2813;    10.2809
0.0247;    -0.2562;    10.1257
-0.0135;    -0.2130;    10.2184
-0.0013;    -0.1936;    9.5036
0.0169;    -0.2429;    9.6703
0.0650;    -0.2517;    9.8335
0.0932;    -0.2952;    9.1279
0.1199;    -0.3450;    9.1578
0.0906;    -0.3533;    9.1759
0.0716;    -0.3083;    9.3617
-0.0268;    -0.2336;    9.4083
0.0308;    -0.2185;    9.2930
0.1084;    -0.2747;    10.2254
-0.1208;    -0.2473;    10.0333
-0.0810;    -0.2820;    9.8304
-0.0524;    -0.2800;    10.2905
-0.0257;    -0.2415;    10.3738
-0.0759;    -0.2631;    10.3552
-0.0672;    -0.2820;    9.9860
0.0040;    -0.2462;    10.0946
0.0064;    -0.2099;    10.2362
-0.0477;    -0.1923;    10.2802
0.0736;    -0.2614;    9.6541
0.0385;    -0.2753;    9.8188
0.0559;    -0.2573;    9.9655
0.1151;    -0.3483;    9.0635
0.0910;    -0.3587;    9.1964
0.0493;    -0.3084;    9.5905
-0.0223;    -0.2337;    9.3862
0.0059;    -0.2301;    9.2848
-0.0956;    -0.2800;    10.2441
-0.0807;    -0.2708;    10.1083
-0.0840;    -0.2927;    9.8230
-0.0749;    -0.3095;    9.6415
-0.0429;    -0.2512;    10.3321
-0.0417;    -0.2845;    10.3338
0.0292;    -0.2644;    9.9521
0.0258;    -0.2390;    10.0983
-0.0178;    -0.1926;    10.1800
-0.0148;    -0.2073;    9.4067
0.0547;    -0.2604;    9.6638
0.0759;    -0.3089;    9.8249
0.0395;    -0.3081;    9.2159
0.1189;    -0.3462;    9.1711
0.0955;    -0.3310;    9.1815
0.0765;    -0.2972;    9.3895
-0.0271;    -0.2075;    9.4482
0.0206;    -0.1958;    9.3344
0.0812;    -0.2222;    9.2280
-0.1064;    -0.2574;    10.0918
-0.0719;    -0.2475;    9.9087
-0.0777;    -0.2422;    10.2568
-0.0288;    -0.2998;    10.2962
-0.0529;    -0.3017;    10.2905
-0.0605;    -0.2780;    9.9558
-0.0074;    -0.2842;    10.0603
0.0060;    -0.2378;    10.1954
-0.0279;    -0.2492;    10.2088
0.0481;    -0.2747;    9.6065
0.0229;    -0.3103;    9.8142
0.1149;    -0.2286;    9.1993
0.1036;    -0.3159;    9.1817
0.1103;    -0.3336;    9.1868
0.0415;    -0.3153;    9.5641
-0.0341;    -0.2012;    9.4444
0.0034;    -0.1910;    9.3415
0.0763;    -0.2519;    10.2299
-0.0807;    -0.2554;    10.0964
-0.0918;    -0.2512;    9.9146
-0.0086;    -0.2328;    10.3200
-0.0596;    -0.2569;    10.2966
-0.0310;    -0.2973;    10.3272
-0.0921;    -0.2913;    9.9254
0.0288;    -0.2901;    10.0535
-0.0175;    -0.2453;    10.1795
-0.0093;    -0.2267;    9.4389
0.0448;    -0.2729;    9.6477
0.0845;    -0.2824;    9.7997
0.0344;    -0.2917;    9.1675
0.1199;    -0.3314;    9.1128
0.0964;    -0.3921;    9.1358
-0.0770;    -0.2148;    9.6522
-0.0404;    -0.2007;    9.4261
0.0037;    -0.1954;    9.3303
0.0740;    -0.2320;    10.2748
-0.1153;    -0.2486;    10.1263
-0.0813;    -0.2507;    9.8980
-0.0762;    -0.2464;    10.2936
-0.0306;    -0.2274;    10.3942
-0.0685;    -0.2499;    10.3766
-0.0809;    -0.2581;    9.9678
-0.0218;    -0.2539;    10.0562
0.0000;    -0.1856;    10.2696
0.0791;    -0.3333;    9.3622
0.0721;    -0.2777;    9.5652
0.0498;    -0.3030;    9.8172
0.0869;    -0.2897;    9.9350
0.1012;    -0.3960;    9.0458
0.1004;    -0.3923;    9.1089
-0.0569;    -0.3175;    9.5857
-0.0347;    -0.2904;    9.4057
0.0145;    -0.2874;    9.2251
0.0956;    -0.3307;    10.3265
-0.0625;    -0.2547;    10.1203
-0.0836;    -0.2943;    9.8752
-0.0410;    -0.1146;    10.4619
-0.0710;    -0.1559;    10.4832
-0.0626;    -0.1953;    10.4842
-0.1216;    -0.2533;    10.3849
0.0396;    -0.1536;    10.1609
-0.0357;    -0.1195;    10.2437
-0.0115;    -0.1144;    9.3843
0.0549;    -0.2780;    9.6115
0.0831;    -0.2822;    9.7644
0.0114;    -0.3029;    9.1349
0.1175;    -0.3643;    9.0975
0.1035;    -0.3965;    9.1291
-0.0631;    -0.2562;    9.5545
-0.0204;    -0.2481;    9.4333
0.0363;    -0.2301;    9.2780
0.0870;    -0.2805;    10.3074
-0.1051;    -0.2315;    10.0786
-0.0823;    -0.3050;    9.8661
-0.1011;    -0.2905;    10.4171
-0.0344;    -0.1801;    10.4689
-0.0728;    -0.2206;    10.3870
-0.0603;    -0.2243;    9.9648
-0.0028;    -0.2721;    10.1297
0.0161;    -0.1908;    10.2465
-0.0227;    -0.1633;    9.4138
0.0489;    -0.2806;    9.6029
0.0345;    -0.2998;    9.7457
0.0579;    -0.3338;    9.1258
0.1193;    -0.3548;    9.0855
0.1215;    -0.3941;    9.1901
0.0558;    -0.3203;    9.5541
-0.0232;    -0.2340;    9.4421
0.0286;    -0.2332;    9.3076
0.0994;    -0.2712;    10.2323
-0.1053;    -0.2627;    10.0521
-0.1181;    -0.2375;    9.8253
-0.0642;    -0.2453;    10.3695
-0.0671;    -0.2206;    10.3648
-0.0649;    -0.2673;    10.3784
-0.1091;    -0.2609;    10.3320
0.0319;    -0.2499;    10.1405
-0.0181;    -0.1646;    10.2885
-0.0117;    -0.1503;    9.3518
0.0244;    -0.2928;    9.6450
0.0557;    -0.2637;    9.7977
0.0155;    -0.3273;    9.1391
0.1405;    -0.3447;    9.0484
0.0956;    -0.3794;    9.1541
0.0793;    -0.3504;    9.6125
-0.0322;    -0.2333;    9.4240
0.0404;    -0.2232;    9.3044
0.0968;    -0.2804;    10.3006
-0.1190;    -0.2089;    10.1427
-0.1062;    -0.2301;    9.8971
-0.0909;    -0.2182;    10.2958
-0.0311;    -0.2466;    10.3658
-0.0720;    -0.2652;    10.3948
-0.0769;    -0.2668;    9.9557
-0.0047;    -0.2173;    10.0902
0.0124;    -0.1719;    10.2895
-0.0546;    -0.1569;    9.4152
0.0743;    -0.2663;    9.6340
0.0622;    -0.2716;    9.8281
0.0655;    -0.2438;    9.9610
0.1035;    -0.3864;    9.0016
0.1136;    -0.3769;    9.1386
0.0646;    -0.3216;    9.5436
-0.0468;    -0.2907;    9.3542
0.0123;    -0.2844;    9.2366
0.1056;    -0.3014;    10.3142
-0.0947;    -0.2431;    10.1426
-0.1103;    -0.2698;    9.9290
-0.0591;    -0.2797;    10.3595
-0.0552;    -0.2159;    10.3561
-0.0571;    -0.2397;    10.3944
-0.1081;    -0.2411;    10.3200
0.0466;    -0.2831;    10.0269
-0.0076;    -0.2071;    10.1953
0.0716;    -0.3399;    9.4252
0.0662;    -0.2964;    9.6035
0.0755;    -0.3127;    9.7634
0.0229;    -0.3375;    9.2020
0.1374;    -0.3188;    9.1344
0.0795;    -0.3562;    9.1416
0.0724;    -0.3144;    9.5880
-0.0304;    -0.2113;    9.4556
0.0157;    -0.2089;    9.3306
0.0681;    -0.2235;    10.2364
-0.1196;    -0.2191;    10.0855
-0.0978;    -0.2721;    9.9072
-0.1041;    -0.2330;    10.3113
-0.0125;    -0.2481;    10.3525
-0.0501;    -0.2737;    10.3351
-0.0554;    -0.2372;    9.9226
0.0121;    -0.2812;    10.0768
0.0192;    -0.2293;    10.1926
-0.0518;    -0.2130;    9.3975
0.0653;    -0.3047;    9.6309
0.0416;    -0.2970;    9.7740
0.0674;    -0.3201;    9.8923
0.1162;    -0.3576;    9.0851
0.1331;    -0.4104;    9.1334
-0.0487;    -0.2613;    9.6370
-0.0380;    -0.2289;    9.4347
0.0148;    -0.2184;    9.3192
0.0942;    -0.2719;    10.3083
-0.1213;    -0.2541;    10.1098
-0.1103;    -0.2590;    9.8677
-0.0596;    -0.2800;    10.3590
-0.0674;    -0.1942;    10.4294
-0.0616;    -0.2348;    10.4122
-0.1047;    -0.2992;    9.9110
0.0249;    -0.2444;    10.0825
-0.0176;    -0.2078;    10.2337
-0.0046;    -0.1760;    9.3651
0.0377;    -0.2931;    9.5827
0.0724;    -0.2854;    9.7695
0.0420;    -0.3114;    9.1493
0.1353;    -0.3558;    9.1099
0.0907;    -0.3608;    9.1149
0.0786;    -0.3621;    9.5948
-0.0271;    -0.2371;    9.4058
0.0138;    -0.2316;    9.3160
0.0759;    -0.2816;    10.3230
-0.1272;    -0.2358;    10.1367
-0.0880;    -0.2850;    9.9199
-0.0828;    -0.2610;    10.2945
-0.0076;    -0.2376;    10.3594
-0.0631;    -0.2573;    10.4050
-0.0815;    -0.2590;    9.9259
0.0069;    -0.2963;    10.0077
0.0255;    -0.2203;    10.1633
-0.0519;    -0.2342;    9.4442
0.0628;    -0.3066;    9.5827
0.0367;    -0.3357;    9.7665
0.0648;    -0.3080;    9.8828
0.1053;    -0.3038;    9.1361
0.1421;    -0.3308;    9.1704
0.0520;    -0.3144;    9.6265
-0.0392;    -0.2019;    9.4738
-0.0038;    -0.1820;    9.3685
0.0977;    -0.2434;    10.2746
-0.1157;    -0.2357;    10.1082
-0.1059;    -0.2410;    9.8938
-0.0657;    -0.2494;    10.3105
-0.0470;    -0.2383;    10.3262
-0.0414;    -0.2541;    10.3654
-0.0936;    -0.2593;    10.3208
0.0357;    -0.2840;    10.0679
-0.0224;    -0.2241;    10.1775
0.0030;    -0.2040;    9.4278
0.0450;    -0.2812;    9.6369
0.0647;    -0.3072;    9.8239
0.0442;    -0.3319;    9.2177
0.1291;    -0.3406;    9.1180
0.0866;    -0.3587;    9.1982
0.0805;    -0.3186;    9.5929
-0.0288;    -0.2255;    9.4227
0.0005;    -0.1970;    9.3297
0.0783;    -0.2275;    9.2438
-0.1125;    -0.2531;    10.0559
-0.1012;    -0.2547;    9.8894
-0.0891;    -0.2553;    10.3209
-0.0118;    -0.2668;    10.3435
-0.0822;    -0.2878;    10.3247
-0.0612;    -0.2499;    9.9153
0.0085;    -0.2818;    10.0506
0.0102;    -0.2220;    10.1784
-0.0317;    -0.2144;    9.3848
0.0727;    -0.2798;    9.6449
0.0414;    -0.2973;    9.7956
0.0707;    -0.3306;    9.9080
0.1157;    -0.3331;    9.1145
0.1289;    -0.3547;    9.1984
0.0517;    -0.3277;    9.6148
-0.0192;    -0.2394;    9.4405
0.0153;    -0.2476;    9.2635
0.0790;    -0.2601;    10.2906
-0.1090;    -0.2701;    10.1191
-0.0928;    -0.2636;    9.8167
-0.0534;    -0.2791;    10.3394
-0.0587;    -0.2586;    10.3720
-0.0655;    -0.2962;    10.3367
-0.0841;    -0.2523;    10.2605
0.0150;    -0.2689;    10.1254
-0.0220;    -0.2320;    10.1872
-0.0039;    -0.2373;    9.4151
0.0432;    -0.2669;    9.6409
0.0709;    -0.2967;    9.7792
0.0356;    -0.3125;    9.1593
0.1204;    -0.3308;    9.1502
0.0909;    -0.3669;    9.1324
0.0668;    -0.3384;    9.5643
-0.0220;    -0.2413;    9.4286
0.0080;    -0.2266;    9.3664
0.0969;    -0.2965;    9.1786
-0.1143;    -0.2361;    10.0950
-0.1144;    -0.2556;    9.8794
-0.0803;    -0.2347;    10.3119
-0.0225;    -0.2005;    10.4136
-0.0728;    -0.2430;    10.4186
-0.0931;    -0.2701;    9.9572
0.0040;    -0.2524;    10.0707
0.0178;    -0.1991;    10.2482
-0.0666;    -0.1614;    9.3971
0.0665;    -0.2728;    9.6535
0.0792;    -0.2743;    9.7941
0.0505;    -0.2676;    9.9018
0.1151;    -0.3751;    9.0448
0.1111;    -0.3620;    9.1515
0.0506;    -0.3238;    9.5328
-0.0288;    -0.2532;    9.4063
0.0204;    -0.2376;    9.2784
0.0783;    -0.2975;    10.2313
-0.0780;    -0.2775;    10.0711
-0.0923;    -0.2885;    9.8404
-0.0665;    -0.3017;    10.3690
-0.0828;    -0.2013;    10.3864
-0.0291;    -0.2343;    10.4006
-0.0974;    -0.2475;    10.3306
0.0257;    -0.2430;    10.1141
-0.0244;    -0.1644;    10.2231
-0.0056;    -0.1656;    9.4126
0.0317;    -0.3014;    9.6680
0.0636;    -0.2942;    9.8108
0.0409;    -0.3031;    9.1874
0.1187;    -0.3690;    9.1121
0.0887;    -0.3619;    9.1780
0.0791;    -0.3350;    9.6032
-0.0206;    -0.2410;    9.3927
0.0198;    -0.2135;    9.3090
0.0868;    -0.2460;    9.1867
-0.1098;    -0.2495;    10.0329
-0.0926;    -0.2535;    9.8194
-0.0767;    -0.2258;    10.3185
-0.0276;    -0.2657;    10.3333
-0.0778;    -0.2781;    10.3587
-0.0762;    -0.2578;    9.9719
-0.0054;    -0.2441;    10.0750
0.0018;    -0.2110;    10.2500
-0.0353;    -0.2011;    9.4171
0.0805;    -0.2858;    9.5877
0.0365;    -0.3015;    9.8514
0.0657;    -0.3095;    9.9250
0.1324;    -0.3556;    9.1034
0.1249;    -0.3785;    9.1740
0.0622;    -0.3168;    9.6303
-0.0299;    -0.2025;    9.4217
0.0260;    -0.2295;    9.2946
0.0802;    -0.2592;    10.2912
-0.0940;    -0.2491;    10.1062
-0.0909;    -0.2707;    9.8691
-0.0631;    -0.2626;    9.6536
-0.0483;    -0.2408;    10.3748
-0.0427;    -0.2912;    10.3455
-0.0975;    -0.2813;    10.2943
0.0271;    -0.2658;    10.0793
-0.0149;    -0.2285;    10.1481
-0.0060;    -0.2263;    9.4219
0.0254;    -0.2793;    9.6267
0.0670;    -0.2942;    9.7662
0.0287;    -0.3250;    9.1923
0.1257;    -0.3015;    9.1225
0.0885;    -0.3625;    9.1613
0.0838;    -0.3249;    9.5975
-0.0464;    -0.2085;    9.4463
0.0042;    -0.1982;    9.3327
0.1014;    -0.2516;    9.2523
-0.1248;    -0.2288;    10.0640
-0.1026;    -0.2715;    9.8963
-0.0694;    -0.2585;    10.3052
-0.0142;    -0.2291;    10.3782
-0.0706;    -0.2513;    10.3687
-0.0898;    -0.2871;    9.9288
0.0109;    -0.2632;    10.0578
0.0136;    -0.2346;    10.2215
-0.0508;    -0.2171;    9.4817
0.0860;    -0.2912;    9.6426
0.0438;    -0.3132;    9.7974
0.0650;    -0.3049;    9.8938
0.1207;    -0.3286;    9.1479
0.1246;    -0.3464;    9.1964
0.0290;    -0.3362;    9.5772
-0.0265;    -0.2043;    9.4153
0.0081;    -0.1774;    9.3405
0.0752;    -0.2182;    10.2399
-0.0845;    -0.2388;    10.0497
-0.1078;    -0.2426;    9.8728
-0.0741;    -0.2512;    10.2957
-0.0610;    -0.2613;    10.3366
-0.0287;    -0.2437;    10.3478
-0.1057;    -0.2663;    10.2774
0.0258;    -0.2761;    10.0685
-0.0222;    -0.2133;    10.2050
-0.0015;    -0.2113;    9.3919
0.0383;    -0.2977;    9.6643
0.0797;    -0.3111;    9.8053
0.0451;    -0.3297;    9.1725
0.1278;    -0.3497;    9.1532
0.0979;    -0.3483;    9.1955
0.0807;    -0.3186;    9.3712
-0.0380;    -0.2264;    9.4423
0.0308;    -0.2030;    9.3145
0.0858;    -0.2256;    9.2255
-0.1130;    -0.2426;    10.1054
-0.0894;    -0.2597;    9.8462
-0.0749;    -0.2423;    10.2902
-0.0314;    -0.2925;    10.3461
-0.0798;    -0.2699;    10.3476
-0.0759;    -0.2471;    9.9085
0.0101;    -0.2927;    10.0216
0.0042;    -0.2256;    10.1876
-0.0163;    -0.2070;    10.2787
0.0677;    -0.2921;    9.6187
0.0412;    -0.3158;    9.7612
0.0662;    -0.3301;    9.8665
0.1095;    -0.3389;    9.1128
0.1152;    -0.3754;    9.1912
0.0671;    -0.3049;    9.6119
-0.0340;    -0.2414;    9.4502
0.0020;    -0.2089;    9.3263
0.0859;    -0.2491;    10.2812
-0.0894;    -0.2615;    10.1242
-0.1068;    -0.2682;    9.8656
-0.0188;    -0.1891;    10.3641
-0.0464;    -0.2278;    10.3665
-0.0369;    -0.2854;    10.3580
-0.0961;    -0.2713;    9.9268
0.0371;    -0.2839;    10.0648
-0.0124;    -0.2403;    10.1796
-0.0128;    -0.2315;    9.5048
0.0370;    -0.2598;    9.6536
0.0822;    -0.2752;    9.7881
0.0375;    -0.3147;    9.1698
0.1216;    -0.2962;    9.1674
0.1090;    -0.3376;    9.1760
-0.0684;    -0.2453;    9.5715
-0.0263;    -0.2120;    9.4291
0.0088;    -0.1822;    9.3449
0.0835;    -0.2464;    9.2122
-0.1263;    -0.2379;    10.0793
-0.1000;    -0.2886;    9.8408
-0.0789;    -0.2568;    10.2855
-0.0195;    -0.2498;    10.3562
-0.0772;    -0.2835;    10.3519
-0.0736;    -0.3004;    9.9479
0.0024;    -0.2642;    10.0764
0.0289;    -0.2420;    10.1921
-0.0367;    -0.2167;    9.4431
0.0713;    -0.2715;    9.6679
0.0321;    -0.2870;    9.8025
0.0563;    -0.2966;    9.9207
0.1230;    -0.3153;    9.1356
0.1062;    -0.3241;    9.1967
0.0591;    -0.3243;    9.6302
-0.0350;    -0.2211;    9.4550
0.0049;    -0.1962;    9.3402
0.0610;    -0.2149;    10.2312
-0.0990;    -0.2625;    10.0888
-0.1015;    -0.2637;    9.8279
-0.0870;    -0.2732;    10.3171
-0.0416;    -0.2818;    10.3142
-0.0357;    -0.2740;    10.3358
-0.1098;    -0.2901;    9.9311
0.0335;    -0.2734;    10.0249
-0.0184;    -0.2336;    10.1826
-0.0184;    -0.2264;    9.4019
0.0472;    -0.2591;    9.6230
0.0864;    -0.2982;    9.8200
0.0245;    -0.3095;    9.2090
0.1203;    -0.3160;    9.1240
0.1016;    -0.3288;    9.1977
0.0777;    -0.2938;    9.6275
-0.0412;    -0.2273;    9.4413
0.0258;    -0.2105;    9.3391
0.0860;    -0.2604;    10.2817
-0.1414;    -0.2443;    10.0777
-0.0738;    -0.2682;    9.9143
-0.0730;    -0.2408;    10.3159
-0.0305;    -0.2629;    10.3420
-0.0730;    -0.3017;    10.3116
-0.0590;    -0.2663;    9.9275
0.0080;    -0.2759;    10.0604
0.0104;    -0.2184;    10.2053
-0.0344;    -0.2072;    9.3821
0.0584;    -0.2973;    9.5841
0.0290;    -0.2837;    9.7800
0.0711;    -0.3085;    9.1619
0.1192;    -0.3450;    9.1009
0.1232;    -0.3853;    9.1546
0.0599;    -0.3354;    9.6237
-0.0394;    -0.2253;    9.4387
0.0137;    -0.2295;    9.2998
0.0889;    -0.2818;    10.2493
-0.0882;    -0.2718;    10.0903
-0.0968;    -0.2640;    9.8883
-0.0491;    -0.2738;    10.3791
-0.0497;    -0.2246;    10.3769
-0.0796;    -0.2738;    10.3897
-0.1080;    -0.2603;    9.9630
0.0137;    -0.2477;    10.1094
-0.0348;    -0.1939;    10.2228
-0.0246;    -0.1949;    9.4418
0.0476;    -0.2899;    9.6085
0.0832;    -0.2972;    9.8140
0.0337;    -0.2714;    9.1063
0.1211;    -0.3587;    9.0926
0.1186;    -0.4133;    9.1063
0.0885;    -0.3584;    9.5511
-0.0067;    -0.3459;    9.2766
0.0372;    -0.3692;    9.1426
-0.0837;    -0.2017;    10.3684
-0.1268;    -0.2584;    10.0844
-0.0939;    -0.3246;    9.8197
-0.0784;    -0.3641;    10.5296
-0.0600;    -0.0757;    10.5749
-0.0826;    -0.1613;    10.5355
-0.0686;    -0.2126;    10.0227
-0.0206;    -0.0815;    10.2460
0.0122;    -0.0059;    10.4776
-0.0650;    0.0067;    9.3286
0.0631;    -0.2652;    9.6374
0.0394;    -0.1921;    9.8805
0.0631;    -0.1424;    8.9004
0.1304;    -0.5312;    8.8784
0.1313;    -0.4892;    9.0208
0.0824;    -0.3991;    9.4470
-0.0163;    -0.4082;    9.2799
0.0315;    -0.4141;    9.0524
0.0921;    -0.4606;    10.4098
-0.1075;    -0.2572;    10.1700
-0.1074;    -0.3283;    9.8011
-0.0691;    -0.3950;    10.5655
-0.0500;    -0.0556;    10.5984
-0.0620;    -0.1050;    10.6040
-0.1228;    -0.1918;    10.0480
0.0340;    -0.0770;    10.2592
-0.0430;    0.0212;    10.3830
-0.0378;    0.0172;    9.3217
0.0716;    -0.2463;    9.5857
0.0854;    -0.2201;    9.8037
0.0222;    -0.1617;    8.8915
0.1359;    -0.5288;    8.8761
0.1068;    -0.5021;    8.9683
0.0490;    -0.4148;    9.4767
-0.0411;    -0.4315;    9.2514
0.0136;    -0.4419;    9.0475
0.0805;    -0.4767;    10.4158
-0.1123;    -0.2312;    10.1649
-0.0731;    -0.3494;    9.8566
-0.0736;    -0.3883;    10.5536
-0.0437;    -0.0450;    10.6055
-0.0880;    -0.1304;    10.5755
-0.0780;    -0.1738;    10.0467
-0.0068;    -0.1035;    10.2458
0.0120;    -0.0177;    10.4076
-0.0581;    -0.0078;    9.3892
0.0774;    -0.2619;    9.5970
0.0373;    -0.2236;    9.8214
0.0590;    -0.1797;    8.9023
0.1402;    -0.5233;    8.9019
0.1302;    -0.5035;    8.9820
0.0646;    -0.3755;    9.4015
-0.0363;    -0.3918;    9.2470
0.0023;    -0.4246;    9.0813
0.0796;    -0.4725;    10.4020
-0.1050;    -0.2907;    10.1489
-0.0953;    -0.3391;    9.8312
-0.0409;    -0.3959;    10.6026
-0.0629;    -0.0581;    10.5904
-0.0711;    -0.1391;    10.5549
-0.1203;    -0.1916;    10.0288
0.0170;    -0.0752;    10.2554
-0.0564;    -0.0122;    10.4000
-0.0378;    0.0015;    9.2915
0.0581;    -0.2599;    9.6168
0.0646;    -0.1940;    9.8265
0.0435;    -0.1883;    8.9511
0.1386;    -0.4901;    8.9207
0.0903;    -0.5020;    9.0300
0.0728;    -0.3917;    9.5115
-0.0293;    -0.4271;    9.2037
0.0353;    -0.4376;    9.0451
0.0956;    -0.4790;    10.3889
-0.1022;    -0.2886;    10.0899
-0.0740;    -0.3556;    9.8081
-0.0644;    -0.3932;    10.5436
-0.0539;    -0.0701;    10.6142
-0.0818;    -0.1572;    10.5619
-0.0924;    -0.2207;    10.0702
-0.0035;    -0.0723;    10.1850
0.0033;    -0.0164;    10.4521
-0.0513;    0.0145;    9.3460
0.0702;    -0.2464;    9.5414
0.0396;    -0.2268;    9.8790
0.0652;    -0.1296;    8.9224
0.1097;    -0.5213;    8.8908
0.1189;    -0.4871;    8.9980
0.0608;    -0.3936;    9.4768
-0.0413;    -0.4183;    9.2307
0.0138;    -0.4267;    9.1237
0.1149;    -0.4163;    10.3433
-0.0934;    -0.2520;    10.1454
-0.0860;    -0.3590;    9.8798
-0.0443;    -0.3882;    10.5687
-0.0599;    -0.0761;    10.5737
-0.0548;    -0.1250;    10.5667
-0.1154;    -0.2035;    10.0404
0.0180;    -0.0996;    10.1792
-0.0480;    -0.0190;    10.3662
-0.0150;    -0.0052;    9.3212
0.0555;    -0.2285;    9.5863
0.0644;    -0.2000;    9.8703
0.0271;    -0.1722;    8.9277
0.1431;    -0.4964;    8.9006
0.1100;    -0.4829;    8.9594
0.0630;    -0.3733;    9.5086
-0.0132;    -0.4128;    9.2829
0.0263;    -0.4043;    9.1184
0.0519;    -0.4474;    10.3674
-0.1051;    -0.2510;    10.1371
-0.0796;    -0.3229;    9.9203
-0.0722;    -0.3803;    10.5671
-0.0355;    -0.0590;    10.5713
-0.0637;    -0.1578;    10.5068
-0.0786;    -0.1983;    10.0481
-0.0228;    -0.0957;    10.2280
-0.0017;    0.0059;    10.3934
-0.0710;    0.0028;    9.2854
